Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Philippines,PH,PHL,Carbon stocks in forests,Million tonnes,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO; IMF staff calculations.",ECMFC,,"Environment, Climate Change, Mitigation, Forest and Carbon, Carbon Stocks in Living Biomass (in Forests)",937.98,937.3243,936.6687,936.013,935.3573,934.7017,934.046,933.3903,932.7347,932.0847,931.4347,930.7847,930.1348,929.4848,928.8348,928.1848,927.5348,926.8849,926.2349,925.5723,924.9097,924.2471,923.5845,922.9219,922.2259,921.6193,920.9604,920.252,919.5644,918.8629,918.1707,917.4723
Philippines,PH,PHL,Forest area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO; IMF staff calculations.",ECMFF,,"Environment, Climate Change, Mitigation, Forest and Carbon, Forest Area",7684.9,7637.945,7590.99,7544.035,7497.08,7450.125,7403.17,7356.215,7309.26,7262.306,7215.352,7168.398,7121.444,7074.49,7027.536,6980.582,6933.628,6886.674,6839.72,6874.606,6909.492,6944.378,6979.264,7014.15,7049.04,7083.93,7118.81,7153.7,7188.59,7223.48,7258.37,7293.26
Philippines,PH,PHL,Index of carbon stocks in forests,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO; IMF staff calculations.",ECMFS,,"Environment, Climate Change, Mitigation, Forest and Carbon, Index of Carbon Stocks in Forests",100.0,99.930094458304,99.8601995778162,99.7902940361202,99.7203884944242,99.6504936139363,99.5805880722403,99.5106825305444,99.4407876500565,99.3714897972238,99.3021919443911,99.2328940915584,99.1636068999339,99.0943090471012,99.0250111942685,98.9557133414359,98.8864154886032,98.8171282969786,98.7478304441459,98.6771892790891,98.6065481140323,98.5359069489755,98.4652657839186,98.3946246188618,98.3204226102902,98.2557517217851,98.185505021429,98.1099810230495,98.0366745559607,97.961886180942,97.8880892982793,97.8136314207126
Philippines,PH,PHL,Index of forest extent,Index,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO; IMF staff calculations.",ECMFE,,"Environment, Climate Change, Mitigation, Forest and Carbon, Index of Forest Extent",100.0,99.3889966037294,98.7779932074588,98.1669898111882,97.5559864149176,96.944983018647,96.3339796223763,95.7229762261057,95.1119728298351,94.5009824460956,93.8899920623561,93.2790016786165,92.668011294877,92.0570209111374,91.4460305273979,90.8350401436583,90.2240497599188,89.6130593761793,89.0020689924397,89.4560241512577,89.9099793100756,90.3639344688935,90.8178896277115,91.2718447865294,91.7258519954716,92.1798592044139,92.6337362880454,93.0877434969876,93.5417507059298,93.995757914872,94.4497651238142,94.9037723327564
Philippines,PH,PHL,Land area,1000 HA,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO; IMF staff calculations.",ECMFL,,"Environment, Climate Change, Mitigation, Forest and Carbon, Land Area",29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0,29817.0
Philippines,PH,PHL,Share of forest area,Percent,"Food and Agriculture Organization of the United Nations (FAO), 2022. FAO, 2022 FAOSTAT Land, Inputs and Sustainability, Land Use http://www.fao.org/faostat/en/#data/RL, Rome, FAO; IMF staff calculations.",ECMFD,,"Environment, Climate Change, Mitigation, Forest and Carbon, Share of Forest Land",25.7735520005366,25.6160747224738,25.4585974444109,25.3011201663481,25.1436428882852,24.9861656102224,24.8286883321595,24.6712110540967,24.5137337760338,24.3562598517624,24.198785927491,24.0413120032196,23.8838380789483,23.7263641546769,23.5688902304055,23.4114163061341,23.2539423818627,23.0964684575913,22.9389945333199,23.055994902237,23.172995271154,23.2899956400711,23.4069960089882,23.5239963779052,23.6410101619881,23.758023946071,23.8750041922393,23.9920179763222,24.1090317604051,24.226045544488,24.3430593285709,24.4600731126539
